视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,5,What are some ways to make your jawline more defined? ,"多模态/多语言推理,通用知识推理",Use tools or massage with your hands.,视频中Ava洗好澡做皮肤护理时分别用按摩工具和手来回按摩下颌线，并说大家最好觉得自己的下颌线紧绷了（更清晰了），由此可知用按摩工具和手按摩下颌线可以让其变得清晰。,模型需要根据听觉听到Ava说她希望我们认为她的下颌线变清晰了，再根据视觉看到画面中Ava分别用按摩工具和手来回按摩下颌线，由此可知用按摩工具和手来回按摩下颌线可以让下颌线变清晰。,,,,,,,,,,
66,https://www.youtube.com/watch?v=Krq5YPhCUSU,22:24,vlog - 烹饪,1,Is Hannah close to her mother?,"多线索推理,人物属性建模",Yes.,,博主的大菜谱是妈妈送给她的，做菜过程中给妈妈打了好几次视频，而且开玩笑地叫自己妈妈bitch，这都是亲密的表现。,,,,,,,,,,
,,,,2,Is Hannah adaptable or a stickler?,人物属性建模,Adaptable,,博主非常懂得如何利用狭小厨空间，而且在做菜过程中遇到问题能就地取材，很多技巧都是现学现卖，很聪明也很灵活，适应能力很强。,,,,,,,,,,
,,,,3,"Are metal forks better than plastic tools for large, stirring sticky mixtures?","多模态/多语言推理,通用知识推理",Yes.,拌匀比较粘稠的东西本就费力，一大盆放在一起用塑料器具就捉襟见肘了，不如用吃饭叉子来搅拌。,定位到博主搅拌一堆黏糊糊半固体的片段，有奶酪、sour cream，还有固体汤。博主一开始拿专用的塑料搅拌器，但是很不顺手，接着她换了叉子，自己念叨着so strong。,,,,,,,,,,
,,,,4,Are the packaging for Hannah's two cans of solid soup red or yellow?,多模态/多语言推理,Red.,,博主提起要准备的材料，想起来灌装汤在橱柜里，然后才搬来凳子把两罐soup拿出来，可以看到罐子是红白相间的。,,,,,,,,,,
,,,,5,Does the pull tab on Cutwater's cans pull inward or outward?,通用知识推理,Outward.,观察博主打开易拉罐的画面，cutwater的易拉罐设计还是比较旧的方式，往外拉的，拽完了拉环还立在瓶口。,博主准备开干之前先来了一罐饮品，cutwater家的产品，她提到了酒精含量，没说易拉罐有啥特点，需要注意打开易拉罐的动作。,,,,,,,,,,
,,,,6,Is the base of Caraway's pot metal or ceramic?,"多模态/多语言推理,通用知识推理",Metal.,如果不注意看锅的各个部分，可能以为锅底跟锅身是同样的设计，这家Caraway的产品有自己的特色，平的锅盖，金属的锅底，还挺沉。,博主准备煮鸡肉之前先介绍了锅，她想强调锅不是赞助的，顺便展示了一下锅的外观，锅底有这家店的名字caraway，锅底跟锅身材质不一样，泛着金属光泽。,,,,,,,,,,
,,,,7,Did Hannah wear an apron or a hat after drinking her margarita?,多跳推理,An apron.,,博主喝完酒说，她应该戴个厨帽什么的，但是她没有帽子，实际只系了围裙。,,,,,,,,,,
67,https://www.youtube.com/watch?v=EszC47ijjgs,23:25,vlog - 日常（综合）,1,Who is Sarah? ,人物属性建模,Millie's roommate.,,模型需要定位视频开头，millie说萨拉不在房间里，去准备期中考了，由此推测萨拉和她住在一起，是她的室友。,,,,,,,,,,
,,,,2,"What else is there besides coffee in ""masion b""? ",通用知识推理,Desserts.,视频中millie第二次去masion b时看到朋友点了柠檬条，说自己也要点吃的，于是点了提拉米苏，由此可知masion b中除了咖啡还有甜品。,模型需要定位millie第二次去masion b的片段，根据片段内容可知masion b中除了咖啡还有甜品。,,,,,,,,,,
,,,,3,What is Wheelhouse? ,通用知识推理,A gym.,视频中millie说自己和朋友要去Wheelhouse锻炼，根据接下来的画面看到millie换上了运动时会穿的衣服，由此可推测Wheelhouse是健身房。,模型需要定位millie说自己和朋友要去Wheelhouse的片段，根据片段中millie换衣服的画面可推测Wheelhouse是健身房。,,,,,,,,,,
,,,,4,Is Millie an extrovert? ,"多线索推理,人物属性建模",Yes.,,模型需要定位多个片段，片段中millie多次遇到同学时热情打招呼并且交谈，由此可知millie是个外向的人。,,,,,,,,,,
,,,,5,How many times did Millie go to Masion B? ,多线索推理,Twice.,,模型需要定位millie去masion b的片段，根据统计得知她一共去了两次。,,,,,,,,,,
68,https://www.youtube.com/watch?v=gSn4YoCn6Gg,20:56,纪录片-历史纪实,1,Has anyone ever explored the interior of the dark pyramid?,通用知识推理,Yes,视频中linda介绍说一位男子说他的父亲再西部电气公司工作曾经被派往德纳利山以西的地方，并且他的父亲意识到人们正在金字塔的底层，由此可知有人进入过黑暗金字塔的内部。,模型需定位到linda介绍由一位男子曾于她联系称自己的父亲是一名电气工程师曾经前往了黑暗金字塔内部，由此可知有人进入过黑暗金字塔内部,,,,,,,,,,
,,,,2,Is the dark pyramid a building that generates electricity or is it just an ordinary building?,通用知识推理,Generates electricty.,视频中琳达介绍有人测试了黑暗金字塔的能量，他的电力足以支持加拿大的用电量，由此可知这是一座可以发电的建筑。,模型需定位到linda介绍黑暗金字塔的片段，她声称有人曾测量过其电力足以支持一个国家的用电。由此可知这不是普通的建筑。,,,,,,,,,,
,,,,3,Is linda a perseverant person or a slack person?,人物属性建模,Perseverant.,,模型需定位到介绍琳达研究黑暗金字塔的片段，视频中称琳达研究了数年，并采访了许多声称有过了解的神秘人，由此可知她是一个有毅力的人。,,,,,,,,,,
,,,,4,Is Pat a careful person or careless person?,人物属性建模,Careful.,,模型需定位给到介绍pat与海斯山的片段，视频中介绍pat曾从远处观察海斯山，他发现了隧道，管道等，还深入探索谈看到了奇怪的人形生物，还看到了电脑，从这里可以看出他是一个观察细致且细心的人。,,,,,,,,,,
,,,,5,Did Pat record his experience by hand writing or in type?,多线索推理,Hand writing.,,模型需定位到介绍pat描述自己经历的片段，他担心自己看到了可怕的东西，并记录下来，画面中展示了pat当时的手写体文章以及自己画的画，由此可知他记录自己的经历是用手写的形式。,,,,,,,,,,
69,https://www.youtube.com/watch?v=xHf1gVSAkcY,20:52,访谈 - 静态（对话密集型，少量视觉信息）,1,Is Zamboni a kind of car or phone?,通用知识推理,Car.,视频中Dakota再说一种职业时，说了赞伯尼车，在冰上，fallon说了那是一种driver，由此可可知赞伯尼是一种浇冰车。,模型需定位都fallen采访dakota说出一种职业的片段，片段中她说了赞伯尼，是一种在冰上的车，由此可知这是一个车的牌子。,,,,,,,,,,
,,,,2,Does Fellon show have a telepromter?,通用知识推理,Yes.,视频中提问后，fallon指着镜头外说：看提词器，我们要离开这个场景了。然后和dokota离开了演播厅。由此可知，该节目是由提词器的。,模型需定位到fallon提问dokota语气词之后的片段，fallon指着前方说这个场景的演出结束了，快离开。由此可以推测，该节目有提词器。,,,,,,,,,,
,,,,3,Is Dakota a gentle person or cool person？,"多线索推理,人物属性建模",Gentle.,,模型需定位到akota说话的多个片段，她都是微笑着轻声细语，并且从不大声说笑，笑得时候会低下头。可以看出她是一个温柔的人。,,,,,,,,,,
,,,,4,Do Dakota and fallon have a good relationship or bad relationship?,"多线索推理,人物属性建模",Good.,,模型需定位到多次fallon采访dakota的片段，由于性格比较害羞，几次dakota都没有回答上问题，fallon都会抛出一个话题为她解围。由此可以看出他们关系很好。,,,,,,,,,,
,,,,5,How many clips does this vedio have about dakota in this show?,多线索推理,five.,,模型需定位到每次dakota新的妆造的片段，以及新场景的片段，共计5个片段。,,,,,,,,,,
70,https://www.youtube.com/watch?v=0idJgKFy_j4,22:45,vlog - 出行,1,Does Cassi prefer gold or silver jewelry?,"多线索推理,人物属性建模",Gold.,,博主出门玩之前先介绍了一下行头，会发现她的项链，戒指，手链还有手表全是金灿灿的。,,,,,,,,,,
,,,,2,Did Cassi take the bus or a taxi to Animal Kingdom?,多线索推理,Bus.,,博主出门了，镜头首先给了到一个站牌的画面，即Disney's Animal Kingkom ，然后画面就是博主在车上了，从挡风玻璃可以看出是公交车。,,,,,,,,,,
,,,,3,Can I take photos with my hands out of the veichle when visiting Harambe Wildlife Reserve?,通用知识推理,No.,车外都是活的动物，还是比较危险的，四肢和头不能伸出车外，那么拍照也只能限制在车内进行。,定位到博主来到Africa区域，准备去自然保护区看动物，上小车之前镜头删过了小车上的乘客须知，就是有禁止标志的那一行，明确写着四肢都得老老实实放在车内。,,,,,,,,,,
,,,,4,Is the bench painted with little dinosaurs in Dinoland made of stone or wood?,"多模态/多语言推理,通用知识推理",Stone.,仔细看长凳上有很多已经掉了色的油漆，露出了颜色更深的石头，这些恐龙是内嵌在里面的。,后半程博主来到了恐龙主题园，被一条可爱的长凳吸引，上面画满了卡通恐龙，非常惹眼。,,,,,,,,,,
,,,,5,Did Cassi go straight to the Pandora ride after drinking the mango iced tea?,多跳推理,No.,,博主喝完芒果冰茶，先去买了衣服，并换上了新衣服才出发去潘多拉项目。,,,,,,,,,,
,,,,6,Does Cassi like oversize hoodie?,人物属性建模,Yes.,,Cassie和朋友买衣服时试了一件卫衣，几次说到它太大了，但朋友说她穿着很好看，Cassie还是买了下来，说我可能能要整天穿着它了，表明只要衣服穿着合适，Cassie还是喜欢oversize的衣服的,,,,,,,,,,
71,https://www.youtube.com/watch?v=h26Qjo4KKBw,26:15,纪录片 - 人文,1,Are the school uniforms at Laufasborg School divided by gender?,"多线索推理,通用知识推理",No.,其实这正符合学校的宗旨，男女穿同一种校服，并且每个人身上要兼具所谓的男性颜色和女性颜色。,这所学校大部分时间把男生女生分开教育，女生学着扔大木头，男生学着按摩，跟目前的社会惯性反着来，但是校服并没有区分男女，都是按照上衣和裤子不同色来设计的，每一个孩子身上都有蓝色和红色。,,,,,,,,,,
,,,,2,Do girls and boys take music or gymnastics classes together at Laufasborg School?,"多线索推理,通用知识推理",Music.,视频一开始就说了这所学校一天当中大部分时间，男孩女孩是分开的，能在一起上课的时间不多，音乐课是其中之一。,定位这所学校每一种课堂里的人员构成。比如按摩课只有男生，体操课也只有男生，扔木头只有女生，但是打非洲鼓这段不分男女。,,,,,,,,,,
,,,,3,"Who is better in English, Fannar or Katrin?",人物属性建模,Katrin.,,记者分别采访这两口子的时候，Katrin出镜更多，基本都是英语回答，但是老公说得比较少，而且用冰岛本地语言回答，他应该是英语没老婆好。,,,,,,,,,,
,,,,4,Is Hulda a brave or weak woman?,人物属性建模,brave.,,Hulda之前被祖父猥亵，她不想让家人蒙羞所以选择沉默。但是后来她不仅摆脱了噩梦，还成为了女性主义者，积极影响别人，其实是很勇敢的人。,,,,,,,,,,
,,,,5,Is there a lot of pink in the Laeti space?,"多线索推理,多模态/多语言推理",Yes.,,Laeti组织的架子鼓老师先语言介绍Laeti的含义，就是要大声。然后镜头才给到了Laeti粉色的标志，然后是粉色的架子鼓，还有粉色的门口墙面，这个组织到处都粉粉的。,,,,,,,,,,
,,,,6,"After Sofia interviewed Bara, did she interview Margaret or Esther?",多跳推理,Margaret.,,记者在Laufasborg采访了Bara，过了挺久玛格丽特出现，Esther还要再下一个。,,,,,,,,,,
72,https://www.youtube.com/watch?v=sErRUF_Gbkw,27:08,vlog - 特殊事件,1,Is Ryan a careless or thoughtful person?,"多线索推理,人物属性建模",Thoughtfulness.,,Suzie惊喜地发现Ryan给她买了花并亲手写了卡片，并且补充道一定是Ryan今天某个时候把它们从家里开车带到这里的，这些活动都是Ryan提前精心准备的，故而模型可以根据这些信息推断出Ryan是个thoughtful的人。,,,,,,,,,,
,,,,2,What kind of trouble might a wedding at the waterfront bring for the bride?,"多线索推理,通用知识推理",The breeze from the water can mess up her hair.,Suzie说自己要在滨水区（waterfront）举行婚礼，她想把头发弄得很漂亮，但认为自己这样做是徒劳的因为可能会被吹成碎片，故可以推断在滨水区举行婚礼来自水面的风会吹乱新娘的头发。,模型需根据问题，提取Suzie描述她要在滨水区举办婚礼，她的头发会被吹成碎片等关键信息，然后判断它们之间的联系。,,,,,,,,,,
