视频序号,视频_url,视频长度（min）,视频类型,问题序号,问题,"问题类型
",答案,若涉及通用知识推理，则写出推理步骤（知识点）,依据（解题思路）,,,,,,,,,,
,,,,2,Is Alex good at teaching?,"人物属性建模,多模态/多语言推理",Yes.,,模型需要定位多个片段，包括Alex讲述的各类教学有关的细节，可以看出他很擅长教学同时能够跟随时代的发展将AI融入到日常的教学生活中，因此得出Alex擅长教学。,,,,,,,,,,
,,,,3,What clothes can help sportsman with their activities?,"多线索推理,通用知识推理",Using bio-feedback fabric.,通过生物传导可以更准确地反映运动人群的活动量和心率等一系列信息，从而帮助他们更好地规划活动强度和范围等。,模型需要定位Alex阐述科技对于生活中的便利的例子的片段，他列举了目前推出的生物传导织物的应用，由此推测出为方便运动人群更好地观测出汗量以及可承受的运动强度等信息。,,,,,,,,,,
,,,,4,What field is Rebecca interested in?,人物属性建模,AI.,,模型需要定位多个片段，包括Rebecca提出的各类关于AI的问题，因为采访的问题均与AI有关，因此推测出Rebecca对于AI很感兴趣。,,,,,,,,,,
,,,,5,Is Rebecca a professional interviewer?,人物属性建模,Yes.,,模型需要定位多个片段。Rebecca提出的问题具有针对性，同时又可以很好地对Alex的回答做出精炼的总结，因此可以得出她是一个专业的采访者。,,,,,,,,,,
70,https://www.youtube.com/watch?v=TSXL4iPWLQA,28:06,vlog - 特殊事件,1,"What is the relationship between Katie and the blogger?
","多线索推理,人物属性建模", They are a married couple.,,模型需要 Katie and the blogger进行持续追踪，模型可以通过 Katie and the bloggerh两人之间的亲密互动以及两人相处模式对两人的关系进行推断。,,,,,,,,,,
,,,,2,"What type of food is beneficial for longevity when eaten daily according to the ""Live to 100"" show?",通用知识推理,All-natural food.,"""Live to 100"" show中人均寿命达到00以上，博主在看完片段后，表示自己要学习""Live to 100"" show中人们的饮食方式看是否对自己健康长寿有益，随后博主开始长达一周的食用纯天然无添加的食物，一周后博主身体健康状态的确得到提升，由此判断纯天然无添加对健康长寿有益。",模型需要浏览整个视频，通过博主一周坚持纯天然无添加食物，一周后身体状态对比，确实各方面状态比使用添加食品有所提升，模型可据此推断，食用纯天然无添加食物对人的健康长寿有益。,,,,,,,,,,
,,,,3,Is  the blogger a laid-back person or a disciplined one?,"多线索推理,人物属性建模",A disciplined person. ,,模型需模型需要浏览整个视频，通过博主在一周内坚持每天食用百分百纯天然事物以及每天都会去健身房健身，即使健身房不开门也会在户外散步等行为，模型可推断博主是一个自律的人。,,,,,,,,,,
,,,,4,What level of fullness is best situation for the body?,通用知识推理,80% full.,博主在一周中连续吃八分饱，践行了一周，在这一周中博主表示感到自己的身体在健身房更加轻盈，行动更快，更快，不用花太多时间消耗不需要的食物，身体状态比全饱更好，由此推断，八分饱可以让身体保持最佳状态。,模型需要对博主整个视频中吃八分饱的状态进行观测，通过博主在健身房的表现以及博主自己的亲身感受自己的身体在八分饱状态更加轻盈等片段，模型可推断，八分饱可是最适合保持身体最佳状态的饱腹程度。,,,,,,,,,,
,,,,5,What did the blogger eat for his first healthy meal on Day 1?,"多跳推理,多模态/多语言推理","Three eggs, tomato slices, and Japanese sweet potatoes.",,因为博主视频中展示了在一周内所食用的所有餐食，所以模型首先需要定位到博主第一天吃饭的片段，且需要准确定位到第一天第一顿的画面，模型需要结合视觉与听觉，才能对博主第一天第一顿纯天然事物进行识别。,,,,,,,,,,
71,https://www.youtube.com/watch?v=x8KGVN3n12k,27:47,纪录片 - 自然,1,Is the tip of a mountain lion cub's tail yellow or black?,通用知识推理,Black.,虽然狮子整体颜色是黄的，但小狮子的尾巴尖还是黑色的。,定位到开头简要介绍mountain lion的段落，母狮子身边有四只小狮子环绕，注意看小狮子的尾巴。,,,,,,,,,,
,,,,2,Did Theodore Roosevelt have a particular fondness for a beard?,人物属性建模,Yes.,,定位到介绍前美国总统保护大峡谷的历史，画面里出现了他不同历史时期的照片和样子，尽管胡子造型不同，但是一直都有胡子，他超爱胡子。,,,,,,,,,,
,,,,3,How many years has the Grand Canyon been a national park by far?,通用知识推理,106 years.,需要做一下减法，2025-1919=106,在罗斯福总统的努力下，大峡谷在1919成为国家公园，1908年还只是national momument，今年是2025年，有106年历史了。,,,,,,,,,,
,,,,4,Do California condors eat venison?,"多模态/多语言推理,通用知识推理",Yes.,从耳朵、脸型、四肢等可以看出死掉的动物是鹿，秃鹫是食肉的，鹿肉是它们的食物之一。,定位到介绍加州秃鹫的片段，其中有一段一群秃鹫聚在一起进食的画面，仔细观察这只死掉的动物。他是一只鹿。,,,,,,,,,,
,,,,5,Is it easier or harder for elk to get tangled in branches in the woods of the Grand Canyon?,"多模态/多语言推理,通用知识推理",Easier.,从画面可以看出，是麋鹿庞大、张开的鹿角让它卡在树枝之间动弹不得。其他动物肯定也会在陡峭的山崖遇到其他风险，但麋鹿的身体构造决定了它们更容易被树枝卡住。,有一段专门拍摄到一只麋鹿卡在树林里的画面，它很痛苦，旁白说了这里的山坡很陡峭，即使动物们身怀绝技，也有可能打滑、失速，说不定就陷入困境了。,,,,,,,,,,
,,,,6,Are all condors in the Grand Canyon numbered on their wings?,"多线索推理,通用知识推理",No.,比如秃鹫分食鹿肉这一段，基本每只秃鹫翅膀上都有数字或者字母的编号，可能是人类处于观察照料的目的。但有的片段里的秃鹫翅膀上啥也没有，并不是大峡谷里所有秃鹫都被编了号。,这个视频不是按照动物种类依次分开介绍的，而是各种动物穿插在一起，需要锁定所有有秃鹫的片段。,,,,,,,,,,
,,,,7,Was Theodore Roosevelt a visionary?,人物属性建模,Yes.,,罗斯福总统在20世纪初就把这里设立成国家公园，不仅出于他对大自然的热爱，也是对国家未来负责，保护美国自然遗产，颇有远见。,,,,,,,,,,
,,,,8,Did javalina appear before or after the squirrel in this video?,多跳推理,After.,,因为本视频介绍动物的顺序没有什么规律，之前出现的动物之后也可能出现，需要仔细辨别这两种动物的出场顺序。,,,,,,,,,,
72,https://www.youtube.com/watch?v=N5tAYx85e6I,27:33,访谈 - 静态（对话密集型，少量视觉信息）,1,Does Eva's grandmother support her music studies?,人物属性建模,Yes.,,视频中提到Eva的祖母注意到她的音乐天赋并建议正式学习，因此祖母是支持她学习音乐的。,,,,,,,,,,
,,,,2,What is Alex and Max's relationship?,人物属性建模,Max is Alex's student.,,视频中提到Max“刚从菲律宾回来并表现出色”（“Max came back from the Philippines and performed well”），且归功于Alex的教学（“thank you for that”），需通过上下文关联推断Max是Alex的学生。,,,,,,,,,,
,,,,3,Who is interviewed after Alisa?,多跳推理,Alex.,,需要先定位到的视频中采访Alisa的片段，再定位到Alex采访的相关片段。,,,,,,,,,,
,,,,4,What competition structure does Capilano University use?,通用知识推理,Sub-grade competition structure.,"Capilano的比赛面向“所有表演专业学生”（“all performance majors”），分第一年/第二年奖项（“first place in first year, second in second year”），可以推理得出分年级竞赛结构。","视频中提到比赛给不同奖项，，分第一年/第二年奖项（“first place in first year, second in second year”），可以推理得出分年级竞赛结构。",,,,,,,,,,
,,,,5,Can taking music lessons make reading and singing easier?,通用知识推理,Yes.,Eva提到上音乐课对于阅读和唱歌都有帮助，会让阅读变得更轻松，唱歌也更简单，所以上音乐课的好处是更容易阅读和唱歌。,视频中Eva的描述，“and this is why I want other kids to join music because if you do readings it's gonna be less hard if you take singing lessons and you're like reading and music class at school it's just going to be easy for you to read so and also sing”，她提到上音乐课对于阅读和唱歌都有帮助，会让阅读变得更轻松，唱歌也更简单，所以可以推理得出上音乐课的好处是更容易阅读和唱歌。,,,,,,,,,,
73,https://www.youtube.com/watch?v=8AXtIYyJ6jg,22:34,教学 - 手工,1,Is Carol highly skilled in crafts?,人物属性建模,Yes.,,视频中Carol演示了项链、手链、耳环的制作。可以看出对手工制作十分熟练。,,,,,,,,,,
,,,,2,Does Carol pay attention to detail?,人物属性建模,Yes.,,视频中Carol解释了珠宝制作技术的每一步彻底，如示范如何螺纹卷曲珠和调整线圈。她还提供了实用的技巧（例如，使用头塞，双重检查跳环），并提供额外的资源（链接到教程和材料）,,,,,,,,,,
,,,,3,How many basic techniques does Carol demonstrate?,多线索推理,Five.,,视频中Carol详细讲解了五种基本技巧，需要召回所有相关片段，综合统计得出结论。,,,,,,,,,,
,,,,4,What is the best wire to choose when doing metal working wrapping?,通用知识推理,Half-hard wire.,"Carol提到半硬线（half-hard wire）""not too hard and not too soft""，既容易塑形又能保持结构稳定。","视频中Carol采用半硬线做金属加工包绕，她提到半硬线（half-hard wire）""not too hard and not too soft""，既容易塑形又能保持结构稳定。",,,,,,,,,,
,,,,5,Why are flush cutters essential for trimming wrapped wire ends?,通用知识推理,Enables close trimming.,"Carol强调用平口剪（flush cutters）的""flush side""贴近保留的线材，以平整剪断末端。普通剪刀会留下凸起毛刺，而平口剪的独特刃口设计可实现无残留修剪","视频中Carol用平口剪（flush cutters）的""flush side""贴近保留的线材，以平整剪断末端。普通剪刀会留下凸起毛刺，而平口剪的独特刃口设计可实现无残留修剪。",,,,,,,,,,
74,https://www.youtube.com/watch?v=9UO-J7HGZ1E,20:30,vlog - 日常（综合）,1,Does Daniel Donuts at Melbourne Airport only sell donuts?,"多模态/多语言推理,通用知识推理",No.,可以看到除了甜甜圈，还有别的烘焙。而且博主还交待了一下自己买的东西，绿色的饮料杯上写的该店的名字，虽然叫丹尼尔甜甜圈，也卖其他商品。,视频开头博主介绍自己从墨尔本出发去悉尼，她准备在机场吃个早饭，镜头给到了这家店售卖的点心，也不要背景冰柜里的饮料。,,,,,,,,,,
,,,,2,Does Vicky love traveling?,"多线索推理,人物属性建模",Yes.,,博主说自己去过Bali，在悉尼还住过9年，这次演出是从墨尔本出发，可见她去过很多地方，而且每到一地都用心记录分享，热爱旅游，热爱生活。,,,,,,,,,,
,,,,3,Are Vicky and Vanessa just normal or close friends?,"多线索推理,人物属性建模",Close.,,博主进酒店之后先参观了房间陈设，谈到大电视的时候就提到了希望Vanessa能看到。接着Vanessa出境，字幕介绍这是Vicky的一位弹竖琴朋友，而且她也说几乎每一个视频里都有她，她俩经常相伴出行，看得出非常亲密了。,,,,,,,,,,
